"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"23",30.1888725200385,40.1587429513868,10.1256677710162,16.5705560656342,40.5584847171424,20.071369858752,70.5252165673188,49.7679385628995,11.9914254188503,52.1193569437402,91.8273334948102,81.7672997223758
"24",30.43190070105,40.5973011466398,10.1021044813803,16.0350396092642,40.3697426373699,19.3259524997121,69.6328879799454,50.3941382093079,8.87314720865998,49.8788344841942,89.1564885636121,79.9113134202335
"25",28.8418520808723,39.3028216573078,9.5575971477589,15.0604463190862,38.5226629490496,20.5761447817246,70.34801443446,50.6222774089017,11.1533280811941,51.4477837116066,91.6775002632834,81.3663516957804
"26",29.166783897494,39.9037756458801,10.4214849577652,16.0782793714939,39.0210423324749,20.7128915933162,70.0630756569703,50.2270832432267,9.91566314268059,49.961701063627,89.3934968070844,79.5992592672631
"27",29.9796131860816,39.8976233405878,9.9648442827292,15.8067364672134,39.9012467019341,19.2106751262298,69.563745457614,49.4123122982148,8.76402188590347,48.4425336837056,88.4022413372753,79.0722213948604
"28",29.7505411419238,39.2370298925244,9.86914270034594,16.3979062074153,39.8669541330493,20.1783130972477,68.6316778875356,49.7060154006008,9.09797560324005,49.6566217438062,89.5963881868179,79.0664040151439
"29",29.6684446142362,39.9284958840594,9.20799093364521,15.2138153806826,40.3747185753421,19.2586112416719,69.0454522843485,49.2884676720075,10.8683071124892,50.8233570390984,91.2085810983362,81.2509895074422
"30",29.4155723999178,39.8662993089678,9.85163307284967,15.8724222056392,39.1140263154599,18.4886501927938,68.2081203896516,48.2101275719663,9.30203407873073,50.4661460434919,90.6141361011336,80.2031839681914
"31",29.164429232799,39.3179040787508,8.81846809486451,15.0398916290016,39.4124523559754,19.620103019394,69.8617351836159,50.0895490117664,11.1215485690148,51.1002012367934,90.7631756107322,80.6244727994378
"32",31.3522541756604,42.1898690993774,10.9795269720266,17.0298978712457,40.9808003949589,19.6466174568997,69.4203664398268,49.5889212473947,9.37270041619401,50.202085014517,89.9321687591239,79.4466951474117
"33",31.0692592979354,40.9307623206981,10.399820496888,17.3277661446884,40.5138754054516,20.2929416727545,69.931335427171,50.0196681080544,9.50953768329879,50.2562351831572,90.3675650665905,80.3770740497372
"34",29.6648056209302,39.1484818427737,9.36462937278621,15.6916906666064,39.7114459693141,17.9455766910711,67.9227788580933,47.6212826317493,8.38179366313512,48.832358320918,88.3476855582541,78.0424596063966
"35",29.292783821603,39.8738609950905,9.69578006644789,15.6738936783292,39.124655922261,20.2156863747465,69.3051348988148,49.659805472173,8.29461965727577,48.6089029122768,88.134313760864,78.5622248150709
"36",28.9784843104173,38.1620285225481,9.41244594512022,15.8036591810647,38.6941250964596,20.2492521952283,69.9929483599442,49.8445449013115,8.12890756431523,48.4463953366927,88.5986544111582,77.9960703466414
"37",28.2903381902571,38.6814651802678,8.4665675610296,14.0956471897751,38.8893180152763,19.6000762812921,69.9039251602376,49.6655700266348,10.5097894671476,51.1982638666005,90.9362105105116,80.4398606427018
"38",31.0470380662721,40.153703888818,10.0911609517544,16.9094570174805,40.9735089042589,17.1606863155954,67.8141135464372,47.442824240503,11.3719342950323,50.6931756297235,91.3081513441923,80.9290113591573
"39",30.3933419714878,40.68299837717,11.0964287220207,17.0273791722136,39.9606860330052,20.3510612380577,69.1044497797494,49.5856509163693,8.58357922708314,49.8296135371907,88.3106661959914,78.3333776099346
"40",30.8925800145409,40.6426792648895,9.9137158611323,16.3079148657614,40.6412190228912,18.8551053667794,68.5653553530228,48.4908563358082,9.69182613681499,49.4464364650791,88.8104680712345,78.4609752062612
"41",30.4191627785975,40.1956486093559,9.82614866967845,16.3636364605621,40.1498440988549,20.7905292198509,70.0120229407734,50.6258604392521,9.01317498621343,49.3336671287809,89.3276914248312,78.6729176811907
"42",31.091892098125,41.1335404978935,10.6133299691279,16.3851545665815,41.6079273218198,21.9170327166501,70.3940801673992,51.3057906556185,10.8862408087672,51.0598595157628,90.5801073142293,80.7050688724314
"43",29.5378457221011,40.0565425325301,9.04806633055893,14.9641320695998,39.9633026842888,19.9410236447172,70.0157536874418,50.0749419747066,11.1680295755964,50.8568532799589,90.7776498947826,80.7588141889522
"44",30.7951413347737,41.0370097470696,10.8930961739404,17.3124073620484,40.4039211375903,19.8548116476847,69.2493547995393,49.83683489851,9.57897143499687,49.0165983173606,89.62146592303,79.3832026495686
"45",30.5698484250362,40.8386174259092,9.94623005371376,16.1413365020777,40.0178625808826,22.4899417641348,70.8268210323921,51.7310951562166,8.86955344985976,49.2939064050747,88.6895508895957,79.215013090033
"46",28.5407998507382,38.191884007633,9.31344376205124,15.5388556958109,38.6204783738133,18.5650151247055,69.3989800180065,48.5116480010423,10.2631422411325,50.2932182346384,89.8966707100172,80.3281281115373
"47",28.8599839281056,38.838398035565,8.62432765640387,14.8127572015564,38.5936030838754,21.7670296666194,71.7518003666225,51.8277466125898,11.2460610138243,50.5677202755921,90.9101958770728,80.7468650595446
"48",32.0575617229285,42.4351905586934,12.9069598793281,18.0795607299496,42.686959286655,20.1344755602458,70.3805662836992,50.2413060462546,10.1256203876062,50.2848116638486,89.9232590915556,80.474554742242
"49",29.6522764027158,38.6994573839332,9.91796141945047,16.3449229124422,39.5270886051671,18.8417526097601,68.8792269622684,48.7468836474032,9.78707050441525,50.0129431894933,90.10337605786,79.7591660294226
"50",28.6349978239092,39.0332511128322,9.37041028474919,14.882959506049,38.7854105907427,18.8924010884966,68.4103134870587,48.9360677003529,12.5217943805975,52.360860706053,91.3033374908923,82.3313620872818
"51",30.3230581044937,39.9863043296803,10.5455007595221,17.0436046439762,39.7955102577358,19.8816482103434,70.504154865114,50.6274440588728,9.47262581145612,49.5715707687619,89.2906341586636,78.9304778719571
"52",29.5077106166507,39.6497160897791,8.93792641919422,14.9129489484494,38.9170831952134,21.2739239479136,70.7380997841485,50.8375259458455,8.94367649361411,48.8276147442753,89.129796478303,78.5117153550297
"53",28.9169976964576,38.8546218539876,8.42845139121974,14.3565007235425,39.0713413932691,20.8577511553541,69.9428944604636,50.6488937378036,8.22799072439098,49.1907505673903,89.0664475050755,79.0725460392878
"54",30.4128902541705,39.7627606307274,9.73940222757751,16.5554303996993,40.4678751414059,18.7930002044118,69.037788829327,48.8282540045459,9.27016193066453,48.7592336479861,88.9187840324424,79.2720867623028
"55",32.3561146594571,42.1706824711869,11.9154970170313,17.9687008989568,42.46010174753,20.0892828820302,71.1873545352928,50.5393867226533,8.65426769287087,48.2683048256484,89.2280946962937,78.7784972310979
"56",29.9585582824751,40.2180521867011,9.7900662203738,15.7139112646029,40.1011710929099,20.26873710188,69.2940970899928,49.2513146661218,9.87896329715715,49.7188421120172,90.3141786905593,79.7822409910915
"57",32.2509099289203,42.3118331283487,12.2229482298841,18.2909988584127,42.2241873520208,20.9689300182393,70.7568782556693,51.0746912089164,10.0912485496216,50.33310282791,90.637256011501,80.0674052591728
"58",31.7539593597362,42.1021978901013,11.988091235384,17.1316439213062,41.7556464288341,20.6337051722315,69.8120648211182,50.2365455857665,9.5767047031326,49.7025441525831,89.9412773231979,79.9298027751658
"59",30.2360946702185,40.5519831029466,9.55616674584391,15.6636360929773,40.3268208469899,19.9781368611904,71.4642610390458,50.7391333538444,10.3766235145368,50.7092629122362,90.2320575453771,80.178671904873
"60",29.6305790942302,39.3106701221338,9.71536881910953,15.6210849962387,39.9377579492438,21.236058740992,70.8112018555046,50.8161960681286,8.50677020927829,48.7805415501327,88.243530233356,78.4310451821965
"61",28.8225299016377,38.4113843412771,9.35383400740548,15.0779287202233,39.1647657349308,18.2690087562991,68.6812939548401,48.0809332625685,11.173170596871,50.8178240286109,90.8133310417587,81.2750827917515
"62",30.6398217623878,41.1070006096922,10.580119687798,16.1220248852724,41.0313709645225,21.3973118757383,71.0856573248531,50.9777514255613,10.7835062347214,51.2782197657801,91.3040643026968,81.1016495413958
"63",30.566666026565,39.9470404303628,8.74391404179708,15.4000245284847,41.0667583784116,19.7355002439939,69.8274853384695,50.2042426180351,9.28447264071595,49.693275485286,89.4121368498044,79.2826683194653
"64",30.12464539573,40.2761971101833,11.1528667654563,16.7519582970581,40.4029285287166,19.2625319526449,67.9919798675509,48.975996328754,10.3534949372638,50.3441774421838,90.1110431585204,79.7966060814106
"65",28.9465983164211,39.2694297702421,9.76466629830866,15.5251540428537,38.927174980323,21.752459964545,72.7327040178783,52.3742377137845,11.5425830156843,51.4286792730955,92.2230282582701,81.6474013723642
"66",28.1501369284919,37.831737731786,7.52297691206798,14.1642385661329,37.8733903646047,19.8855062055646,70.0802626695378,49.9162823481138,10.5731065107806,50.301985885289,90.6199460857753,80.9774236122731
"67",29.513050411555,39.7678955415432,10.499878486026,16.4010005563135,39.3090363958022,18.651523714334,68.8583110342709,48.9437637166646,8.47421894549137,48.6591668581813,88.3884557458717,78.2956599230177
"68",31.6679513837811,41.8890045086992,11.5455591321237,17.2742263590675,41.753991490608,17.6100449131202,67.7126384668905,47.6069064057419,9.5750226064271,49.5985409185869,89.4927719384547,79.4202830427526
"69",30.2583089622738,40.4913171048727,9.80122915530939,16.0136408832218,40.415669459483,18.4584811609707,69.0353181002233,48.1579753031243,11.0223312706666,50.2491367142541,90.1324926587473,80.5847765387673
"70",29.0077252302485,38.7107244303205,8.69577027853583,15.0702960738473,39.0342657970063,20.8671955547828,70.0901665412381,50.2334676427416,8.94338756408634,49.6310467657065,89.3244694560848,79.0531294078113
"71",30.7817397952938,40.7839066461887,11.1380125067384,16.7342527193983,41.0557815482909,21.5669409619489,70.7080824785481,51.6277949680286,9.92168040718095,50.5348027273219,89.9418693667885,79.9080827250938
"72",29.4984409539004,39.9181446943127,9.90438144959659,15.1083860927866,40.2216419069212,20.0203573485177,70.4830479070067,50.6870228411605,8.85932631567761,48.9367908849394,89.3849442225767,78.2179481160893
"73",30.4452525635724,40.420738917843,9.93093739290794,16.0255187039489,40.9639590512538,21.4750798473474,71.0703148033696,51.8192915072451,9.61070086698819,49.5064580223982,89.417646345721,79.594135105219
"74",30.059097400804,39.2226685550445,9.99686906605849,16.7941377737162,39.5431598415577,20.8154568911757,71.706130746133,50.9152861443421,10.1217210165026,49.9075466393041,90.799368514996,79.4380684877782
"75",30.3071451610928,41.2316489639654,10.6036410783923,16.075019065544,39.9769319506869,20.1564143993341,69.2105449897453,49.2646328132423,11.2580190319821,51.7093674679682,91.2114095980073,81.6876464362148
"76",29.9024387013309,39.9105186069776,9.60010278740199,15.8537307536107,39.5192944429426,21.1912041289585,71.3208631567819,50.8328814226288,8.69043199830389,49.6622833823254,89.0341356317941,79.3157783748946
"77",29.7385995978933,40.0521719102182,10.0775010195365,15.9404476579609,40.0547577851698,18.9267703388692,69.3573036794487,49.5271370773574,9.52789542781894,48.9796018163178,89.3732980752698,79.894056965846
"78",29.6366447754782,39.9968041778309,9.9542530201762,15.2958433782058,39.6336129724237,22.5654141666055,71.4451216181188,51.7639654135791,10.239269897944,50.1496674472511,89.9395297775043,80.4771671746442
"79",30.3996283333494,39.98675244779,9.78671309529821,16.67503118722,39.7768361793839,20.0349864897015,69.8194929413679,49.9768297793157,8.86066419683361,49.0568123505969,89.233644149681,78.4566604663231
"80",29.8999448204943,40.2985445994453,10.9321429431902,16.3477824430408,40.4649391297835,20.3242142325816,70.205626930733,50.1631638692749,10.8881474540348,50.4509894725081,90.8680979118645,81.146187632492
"81",32.3151883733894,41.6995348011154,11.8188926673916,17.8482142127411,42.2022363428467,21.2353642584421,70.5279268410049,50.5152242783887,9.86406914045358,49.5790469305503,89.4850230117444,79.1391665107418
"82",29.5390523999874,39.485687818775,9.12119157281401,15.8717981569927,38.884964920053,21.2381566980044,71.5487816602557,51.5407207911895,9.56357617903941,49.2969854605069,89.3492464274209,79.4168728329975
"83",29.4715569872913,39.8925632967731,10.7094914723626,16.0073621856808,39.5289815108697,20.2938809722321,70.9605953170224,50.7216345994147,12.0150120495836,51.6217007008173,91.4624422293541,81.5434444452546
"84",31.6862686237682,41.5141543189943,10.1762357102321,16.9530556375083,41.1551120337084,19.7171283462602,70.0332992688843,49.6513128883168,9.79621727575456,49.6796217921306,89.7172745802647,79.5446289748745
"85",30.4704202272055,40.4681614719763,9.21499652718408,16.0552688039013,40.2768809426755,21.1499878715879,70.7308167460819,51.4502741153805,10.9101330926349,50.121466609346,90.6772085762372,80.1062308741337
"86",29.3769337258129,39.1280298421592,9.99816699505216,15.257384098236,40.5711542502558,21.760933298775,71.0484312919315,51.2768223095667,10.9460998255007,50.7356527495621,90.4611513567807,79.7720163021008
"87",29.8270137983182,40.0583729199157,10.1443870610597,16.1911437010381,39.4977075278346,17.425393603765,68.0153433205958,47.6457725453427,9.20023019354174,49.128360216018,89.6963948461489,78.9326625354491
"88",29.899333853982,40.1106952446116,10.0364456794885,15.3948542585765,40.0790140984187,19.6103881451028,69.7281337308463,49.6170813052434,10.7085535865887,51.2035570297305,91.1286088025656,81.4580157699741
"89",29.4622401167292,39.5083600628914,9.98903902668178,15.499746669024,39.8036912264608,19.1819278884007,69.614148325845,49.5972461968544,10.5811131419395,50.0378345988881,89.7326838373897,80.1275658537942
"90",29.8097196945685,40.2299331993992,11.1274782695931,16.3073981277402,39.9356189195779,19.1366853598713,69.0199251679561,49.4356771766144,9.87816890832359,49.1565380601985,88.8569985378775,79.2181288187649
"91",28.9369149549551,39.3228332225905,8.86784144477727,14.5788261542645,38.9830423124403,20.0555561877951,69.7109661591454,50.3176879559299,8.78646855279604,49.3487044020912,89.4398587053564,79.3364376227711
"92",28.860791814411,38.7735701136294,8.6216256001127,14.7698488214906,39.3245440915008,20.3405333229076,70.260527630952,49.6493932596829,10.6127504052347,50.8318318876242,90.7532130662666,80.3011008276714
"93",30.1859879098302,40.3599039124257,10.4580259477782,16.277477647948,40.2878050200473,19.8615106099826,70.3325901687084,49.6816943671334,11.0874433868376,50.7889506624498,90.9058318820887,80.8022036832286
"94",29.7202255415496,40.890630702843,10.5434515996219,15.4450923448173,40.7712381064106,20.527873787093,70.3728067682102,50.7463806168789,10.3200131711857,50.2377069058386,90.1760367943097,80.9452828748687
"95",32.4261036955086,42.2844108404612,12.4571692268081,18.486299658412,41.8465366645194,19.8545787078639,70.7525668476899,50.3086087579715,8.47682362771546,48.5173370600584,88.875260002509,78.9603125626954
"96",31.5546703546941,41.0916990691267,10.4613208282385,17.0309833067247,41.4248271203951,19.6674335277677,70.0526311050656,49.9280226398972,11.0745838678555,51.6902128126369,90.7067832481208,81.4776637302208
"97",29.2032460664414,38.7168558393683,10.0263552129269,15.8438337776544,39.6511295329312,19.8838681798821,69.0898104815794,49.3602955540464,9.81141763962443,50.2107070633306,90.0675724956196,80.0258831291439
"98",29.4603409145067,40.0031876341551,10.195216867366,15.2329164611915,40.1927175528527,19.3912969481088,68.65735149719,49.2565463822807,9.39354743383272,48.8693807872094,89.2466274843859,79.0331076783646
"99",30.2874888160572,40.3192087945728,10.2500441618656,16.5181080218981,39.9944651933053,18.3255128412893,67.7384238687969,48.06737092328,9.80530518199597,49.6943933803042,90.1938303905225,79.6773399222831
"100",30.8873939947929,40.9996180774264,10.8347801304925,16.7605532357238,40.5341367420741,19.2779727287934,67.777916444842,48.2776835587203,9.75603299992517,50.2183787361579,90.7178129923677,80.1982576982771
"101",28.7735690262047,37.7944540941914,8.79775246170529,14.9966332720075,39.2458940534737,18.4623424067344,68.1692004391737,48.158460075045,9.84139563875243,49.4946369667003,90.0543608251007,79.0136024879966
"102",29.5677453202036,39.3853323336354,8.91275555454712,15.1094785749791,39.9166181592489,20.6473514104763,71.5498119657657,51.0138745013842,9.6982226151716,48.8700433261983,89.6062792400202,79.5952588460631
"103",28.2402210225175,37.9326915994324,8.49764483847545,14.6565858234899,38.0826939658617,19.5374136479791,70.0377215914344,49.6651564068432,10.4539287935144,50.6174020021141,90.695746677178,80.8897599848423
"104",29.7256104492178,40.2573634021312,10.2907117283314,15.8823320485283,39.8352129425953,18.4063623623542,68.0880989794938,48.6678212194576,9.67011112546931,50.251869281159,90.0973609172126,79.8313662725843
"105",29.3583837630988,39.424116475464,10.0529531963866,16.5509801624321,39.2770430509803,19.3181864985408,68.7699257617433,49.0640861673454,10.9680144291863,50.3512691692392,91.3486390185585,81.4499509161341
"106",29.2770889593852,39.5582267573527,9.90306325495849,15.4467007705338,39.9394950923523,19.6220001465117,70.0915353798045,50.0705541498855,8.46218675890972,48.2209561922692,88.4703767590584,78.922770578849
"107",30.2253455537369,40.2936063041725,10.0108331944999,15.9981058970905,40.7767883678668,19.4664410150325,69.0237183384989,49.2650120747938,9.9056018055137,49.6589354326855,90.2627450947101,80.6704282464689
"108",28.9482506904731,38.7606392356446,9.5397660151067,15.5034785483539,38.6710633397993,21.4331174444191,70.5250201634267,50.8596968831159,9.0501827166902,49.4385523896825,88.4204311421001,78.8078774599439
"109",28.5778540350922,38.8059170957572,8.7464189394579,14.6108761142753,38.8754254672659,19.2213256255911,69.0621552958176,49.0828820357548,10.5523962194636,50.4548682501118,90.2326727619558,80.2348760076938
"110",29.9757642525581,39.9281328257964,9.67867309299913,15.7898181721035,39.7948731580613,19.4048408262744,69.7240160099794,49.8613427273991,9.21159663114073,48.8520872585974,88.8870612395874,78.63398687029
"111",31.0169960989355,41.1004273266989,11.3743667661425,16.76508402424,41.1601894493659,18.9519431280738,69.4541497581154,49.3604441060225,8.58443936301974,48.0229174515942,88.3964993207997,78.0619534718427
"112",31.0178754845106,41.2527351984779,10.951980893601,17.3112254854167,41.1261800370541,21.5702114606477,70.4903360643723,50.9283758284774,10.1260245607713,50.5033177898952,89.9139945726613,80.0598309516764
"113",27.6356675743029,37.2461240259421,7.97771983539033,14.3719133701421,38.2953768509513,20.6980244782867,70.7519982426057,50.738886935202,11.9012118565362,51.9538753538472,91.3944668270929,82.3432803454484
"114",28.2423334547436,38.2610393037858,8.22080460771733,14.2233499716107,38.7969894475651,20.0428239778134,70.676593625171,50.6143509613576,8.8277418747625,50.0116682836098,89.3809198179019,79.2761322499891
"115",29.827854711298,40.3315216342932,10.0685010014569,15.9575858345319,39.8712108344637,19.9393915937014,69.284640474697,49.6837651434603,10.5153746104992,50.838603999451,90.1491599056126,80.2392703074196
"116",29.1731377968682,39.3230912639875,8.44129530690314,14.1954027387211,39.3717703113199,20.1237542143631,69.9160902351263,50.1440927472212,10.4264478388231,50.339383093992,89.9203789630405,79.7988805848241
"117",30.594601964418,40.3481821157154,9.86356240978126,16.1748339455968,40.3884994970983,18.5976620996264,69.3975814815021,49.202220434049,10.102814344979,50.1699526555153,89.8176623640426,79.3670894224984
"118",29.9297731101398,39.1842977741109,9.93996406978365,15.9215591768613,40.2675261617245,21.4078035174246,72.6492410823925,52.0885949923899,11.1852004093169,50.7495936129923,91.6451636258731,80.8809401746683
"119",30.805436842671,41.094980604146,9.92728348196281,16.0872535156002,40.6155641024978,19.1143324625284,69.8589095968258,50.1111730808606,10.4617116853317,50.2879185010503,89.8010935786618,79.9274071793764
"120",30.0523693970116,39.2285159064099,10.3987500003263,16.5510774458442,39.8785080505962,20.40194080566,71.7613195180047,51.010622723845,10.9657255010565,50.8434214981889,90.7715562795787,80.1094115016081
"121",30.2755668465329,40.8615820790026,10.2368390213049,16.1209463056616,40.1369804117044,19.9889468290923,70.1426019176724,49.8263671478483,8.4469273403129,49.2317509613314,88.6595923556984,78.3037393871988
"122",30.6241918017546,41.0969190205915,10.3766290848571,16.3896905169331,40.6212080352543,21.2827791284221,71.4178980421927,50.9161085022268,10.045251310405,49.8455229016785,90.4297122340948,80.8206327992144
"123",30.6414436457502,40.7452408613449,11.6882150974653,16.8415634025733,41.7649343088208,19.5581301070539,69.3670838840152,48.8956555515293,10.1118674453111,49.9669138777745,90.0905750921645,80.1487414653741
"124",29.2062606982856,39.2036422584703,9.7088944070176,15.3923669809277,39.3364555603603,20.9118445872697,70.8885992297293,50.9648231401945,8.06044717165897,48.8387769825196,88.3254274011583,78.9172744288751
"125",29.6160218939327,39.7596750971297,8.44831142750054,15.0304221278688,39.7731929232722,19.2715856456157,69.4036469565526,49.2279900819915,7.75573770609724,47.8320321727482,87.9471267444647,78.0488734887768
"126",31.1696068818679,40.6767637229775,10.0433713118752,16.7465551119153,40.7249970439556,20.1961035136671,70.1259443561057,50.3459192310013,11.3401337914039,51.345468240972,91.2427562621038,81.7282314562538
"127",31.0153605139866,41.1958749473379,11.1554041973967,16.6321948228085,40.8840028441786,20.0150693146495,69.8004652481364,49.533082607081,10.4088290837958,49.8074087214557,89.6118174250681,79.4689904848258
"128",30.2372979340933,41.1275673292465,10.4174221893196,16.0531488882595,39.9097363135149,21.4706157207808,71.0350099537227,51.3397978855948,10.0812645226652,50.2295226633963,90.1140156022953,80.26863028157
"129",30.0559103232622,39.759972237349,9.45416113350207,16.1969465761713,39.3610678360177,19.0554371024917,69.14324095087,49.4569262684999,10.6150921220984,49.9208661612995,90.2570090750424,79.7850759485351
"130",28.3272118312057,38.5402011137253,9.82465158293621,14.8557451844126,39.5586398678479,19.6671134537944,70.0580843823919,49.7798556809034,9.89216646970273,50.479563736161,90.0429971940456,80.730680401229
"131",30.8805518192249,41.6491173175874,11.7830056945408,16.9420698355441,40.8951678006014,20.5959387521016,69.9700407062802,50.6171082191433,11.1672025803218,51.7560918529192,91.8154789504569,81.5679241779492
"132",28.1941516752956,38.692575761471,8.68084683828522,14.2834999080379,37.7414503729486,19.9102012521001,70.1257648126291,50.2819377125069,9.34609702158451,49.4941418426435,89.5647632318443,78.9169621655786
"133",30.8027629229241,40.5287174762093,10.3682086929258,15.9601978335791,40.7005657308294,17.6835943266501,68.3587701893775,47.3579591052176,9.27034514112079,49.3680599947564,89.0241001984688,79.3885209857576
"134",29.7555088996791,39.9333588669072,9.96520590713875,15.8911699576385,39.4986329579174,20.5635215035776,71.6447859947451,51.249976020557,10.0420070701839,50.0466909222147,89.9692688615108,80.076993376727
"135",33.2113127384561,42.3406737105813,12.0923691310143,18.3489257421089,43.3221514807874,20.8488056097451,70.6719107302195,51.1026598515245,9.56947048762082,50.0564272301182,90.3676019280332,80.4587198213522
"136",28.3197513026656,38.7041408937025,9.30264863789168,15.0630406754762,38.9791168976683,18.8929229936941,68.3145620464684,48.0829743245395,9.84269918269213,49.7687655300955,90.1910078302295,80.0882197880833
"137",30.8343233243703,40.3645000699344,10.836907282188,17.6209770345704,40.6037243850621,19.1218674927997,70.3786985384483,49.8505389547089,9.32174246152555,50.1402433847388,89.3819268896359,79.4951545756024
"138",30.2430073708511,39.370265476794,9.84316089307661,16.4648368943818,39.7119068388872,20.5579899431259,70.4777250557771,50.4584694007393,8.78701101547817,49.4286782536833,88.7100003840574,79.1028634558197
"139",29.3365324999709,39.7309021683076,9.4091170162126,15.3017741362363,39.0934396202409,19.9729153401773,70.5018775045901,49.8873005860529,9.02600697074422,48.6645830564244,88.9515598807783,79.3648944447243
"140",30.2260624134383,40.5709104872919,10.1322336598233,15.8014027581401,39.6962397713236,19.1461682562655,70.3253396378664,49.4339323677008,9.92688004066371,49.5717707287835,89.0173875374068,79.694123909502
"141",29.9315070966743,40.2794738703703,10.01000285358,15.8133073002993,39.9014425206755,19.6031809664013,69.6504331206391,49.5328529169817,10.1684828869084,50.2964132112588,90.4091409564317,80.1391732318234
"142",30.22673944896,40.4864741495166,9.83333950139563,16.558825969133,39.4642843944666,20.1089970591947,70.5013229079331,50.6725457279749,8.94612930342783,49.2410813213132,89.1726869626222,78.985136974329
